GeneID	SL	SP	XL	XP
Bra037770	36.9289	23.46465	32.7723	25.2045
Bra037771	12.323079	10.864442	15.360868	19.57345
Bra037772	10.9185234	14.3563246	11.5147682	17.8072415
Bra037773	1.04314606	13.2165492	2.24003541	4.2333494
Bra037774	0	0	0	0
Bra037775	6.095483	6.927246	5.364097	5.553236
Bra037776	17.9211337	10.458393256	15.550755	12.3334099
Bra037777	274.898075	240.39592	300.913334	285.63454
Bra037778	0.50184332	0.38326229	0.4037269	0.26445803
Bra037779	0.1570886	2.228935	0.4011742	9.134366
Bra037780	5.658255	19.522147	21.043628	23.939379
Bra037781	12.97298	12.095886	11.656932	10.673816
Bra037782	1.4315731	2.9528547	1.771991	12.829491
Bra037783	16.7545965	14.851906	13.6299591	8.950829
Bra037784	5.5852691	5.5206505	5.3404485	6.2983125
Bra037785	27.8402	15.096	30.5099	6.1143
Bra037786	22.2661	17.991	20.1012	4.89188
Bra037787	23.978222	22.358405	27.378473	28.354636
Bra037788	10.7130392	10.408641	11.4293314	14.821707
Bra037789	0.0319578	0.476109	0.225065	1.03757
Bra037790	0	0.0224694	0.00719932	0.120534
Bra037791	0.0395378	0.604214	0.44705172	4.8041549
Bra037792	0	0	0	0.0569117
Bra037793	368.957749	185.044073	344.73178	133.94923
Bra037794	0.008335385735	0.3792119	0	0.3230101
Bra037795	0	0.2147516	0.007567121837	0.2964342
Bra037796	0.014598459	0.316001	0.017700279	0.1426823
Bra037797	8.372154	9.235473	7.934015	10.129249
Bra037798	114.29911	238.0327	164.1063	369.5383
Bra037799	37.8491696	37.6365402	36.7554348	44.4433191
Bra037800	15.6252	14.1182	17.5617	11.1657
Bra037801	7.39088	11.39266	4.875428	5.135111
Bra037802	1.70202	1.62058	1.46747	0.865012
Bra037803	33.804827	29.045517	31.318334	23.415131
Bra037804	6.601853	5.66797	7.4763703	6.8856824
Bra037805	0.747074	0.876855	0.6059038764	1.083268
Bra037806	0.08995791539	0.651675	0.367271	1.84129
Bra037807	0.0722281	0.0681475	0	0.0686683
Bra037808	0	3.30363	1.45192	3.43137
Bra037809	0.3291635	1.624444	0.7023828	3.629879
Bra037810	32.45416	23.08141	35.53911	24.51568
Bra037811	78.2071	248.4826	177.6699	262.8639
Bra037812	0.207561	0.868896	1.02331	1.11182
Bra037813	12.8185	11.9765	23.0944	18.2489
Bra037814	0.0766462	1.3116376	0.59364908	5.9214036
Bra037815	1.82774	0.466209	1.15102	0.0970536
Bra037816	0.0235089	0.402941	0.0367741	1.21615
Bra037817	0.00673044	0.0113898	0.0141809	0.0243956
Bra037818	54.256018	42.55717	61.368016	50.623032
Bra037819	3.0096178	2.4791334	1.9650258	1.4335797
Bra037820	29.0689	26.9807	36.9523	25.2127
Bra037821	0	0.0186823	0	0.0163804
Bra037822	0	1.56569	0.397032	1.0418
Bra037823	69.55102	67.89216	20.83589	36.33424
Bra037824	42.76531	90.7416	21.790011191	37.456328
Bra037825	2.426658	2.1402722	2.824916	2.427612
Bra037826	86.897	74.7154	89.051	79.8183
Bra037827	17.199339243	12.8525221	15.153795005	13.037889198
Bra037828	1.35778	0.594236	1.69689	0.502994
Bra037829	0.00770096	0.01557374	0.1566422	0.32889358341
Bra037830	129.43993	95.61746	130.908719	71.386637
Bra037831	6.50872	6.64699	8.7879	4.85724
Bra037832	16.248773	14.862379	28.429537	27.4795571
Bra037833	12.208	9.70134	13.6612	11.9728
Bra037834	0	0	0	0
Bra037835	19.840171	17.767262	19.809388	6.516612
Bra037836	53.415713	41.829417	52.2724	64.2069
Bra037837	0.0620439	0.159231	0	0
Bra037838	88.967581	66.614871	80.9789	75.465346
Bra037839	10.3038003	7.9067229	9.5945261	7.4657383
Bra037841	1.7512048464	3.460773	2.1031654	3.778114
Bra037842	0	0.00381295	0	0.0219003
Bra037843	0	0	0	0
Bra037844	47.22002	32.712463	46.125161	43.1016033
Bra037845	0.50424	2.15637	1.74399	2.57139
Bra037846	2.053943	7.452549	3.6667626	13.7312305
Bra037847	3.077097	3.19405	2.479745	0.823951
Bra037848	3.25470576	4.546942	3.506308927	5.37027
Bra037849	0.0188493	0.0923387	0.0389801	0.0634992
Bra037850	0	0	0	0
Bra037851	4.98699	3.37395	3.76292	2.29661
Bra037852	0	0	0	0
Bra037853	0	0	0	0
Bra037854	0	0	0	0
Bra037855	0	0	0	0
Bra037856	0	0	0	0
Bra037857	0	0.00792078	0.045936	0.3018251
Bra037858	0	0	0	0
Bra037859	30.747455	34.764185	28.196812	56.312702
Bra037860	23.8409666	24.2319466	25.1836192	30.0128
Bra037861	59.227316	43.55699	58.48579	48.83718
Bra037862	18.2382115	29.9380915	16.1338967	14.1645465
Bra037863	3.4163667	5.3246938	3.14196312	4.6131291
Bra037864	0	0	0	0
Bra037865	0.226511	1.0157645	0.7439047	1.0093508
Bra037866	2.35724	2.9774418	2.32866	1.94067
Bra037867	0	0	0	0
Bra037868	0	0	0	0
Bra037869	0	0	0	0
Bra037870	0	0	0	0
Bra037871	0	0	0	0
Bra037872	0	0.0162403	0	0
Bra037873	0	0	0	0
Bra037874	31.01222	28.21761	31.47355	20.90207
Bra037875	0	0	0	0
Bra037876	0	0	0	0
Bra037877	0.1805452	3.3921827	2.6529603	2.557984
Bra037878	12.409883	11.435826	10.798739	11.856978
Bra037879	0.346153	0.452107	0.218955	0.316631
Bra037880	25.07638	30.10856	36.17313	37.03526
Bra037881	3.14338	3.71276	3.85127	4.98401
Bra037882	0	0	0	0
Bra037883	2.849815	4.24756	2.73279	2.175631
Bra037884	97.62315	80.02449	101.190609	86.184684
Bra037885	0.5979486	0.12476527	0.35624906198	0.052975357747
Bra037886	0	0	0	0.132945
Bra037887	0.0117531	0.00603494	0.0163988	0
Bra037888	29.571491	31.61606	27.7168	28.195617
Bra037889	36.8135	43.1711	87.655	110.201
Bra037890	0	0	0	0
Bra037891	18.09592717	19.3138457	19.8549016	21.3251101
Bra037892	4.96398	7.58098	4.33205	5.44125
Bra037893	0.03619617	0.2513565	0.0642474	0.6708769
Bra037894	0.802396	6.7148927	2.69205	43.299061
Bra037895	0	0	0.00465894	0.0195728
Bra037896	20.781704	13.535889	20.780286	17.081204
Bra037897	0	0	0	0
Bra037898	0	0	0	0
Bra037899	0	0	0	0.00587881
Bra037900	0.00451158	0.00175858	0	0.00220356
Bra037901	1.567812	3.678597	3.138866	6.381803
Bra037902	16.069382	15.30218	15.522752	15.28322
Bra037903	58.463552	59.256185	55.890731	36.467894
Bra037904	42.176	53.4361	39.2826	47.106
Bra037905	36.01624	51.3712	33.23219	34.1972
Bra037906	0	0	0	0
Bra037907	11.8595385	15.0897458	14.65309	21.9091227
Bra037908	11.76714	11.39766	12.42396	9.36272
Bra037909	0	0	0	0
Bra037910	0	0	0	0
Bra037911	0	0	0	0
Bra037912	9.165948	8.13297	10.78723	8.20392
Bra037913	58.135689	302.49793	280.085432	920.43408
Bra037914	0	0	0	0
Bra037915	38.98759	21.974588	26.4672785	10.73434504
Bra037916	0	0	0	0.00495217
Bra037917	112.62449	84.71735	130.72867	134.581274
Bra037918	0	0	0	0
Bra037919	0	0	0	0
Bra037920	75.3645	56.585497	98.270642	105.789462
Bra037921	0	0	0	0.0238276
Bra037922	1.02058	1.1303	1.40259	0.783515
Bra037923	10.45278	9.350234	10.428804	11.624143
Bra037924	5.402655	5.677563	7.07403	5.864027
Bra037925	0	0	0	0
Bra037926	0	0	0	0
Bra037927	80.0918	10.2946	127.091	12.4557
Bra037928	0	0	0	0
Bra037929	0	0	0	0
Bra037930	0	0	0	0
Bra037931	0	0	0	0.00948458
Bra037932	4.5027532	3.9264785	3.7344315	3.7292876
Bra037933	11.491306657	10.849118391	12.64498494	18.4443322
Bra037934	0	0.0147319	0.0154736	0.0608264
Bra037935	3.394467	2.850548	3.0444576	3.27929
Bra037936	0	0	0	0
Bra037937	0	0.00417689	0	0
Bra037938	3.955155	20.36796	6.486706	68.44123
Bra037939	0.02798778	0.2351106	0.02547847	0.9279408
Bra037940	0	0	0	0
Bra037941	0	0	0	0
Bra037942	10.71008	12.175937	14.799407	16.277255
Bra037943	0	0	0	0
Bra037944	38.2364524	22.8051880106	32.182165	13.047279
Bra037945	19.9326928	23.117707	20.3764311	20.7985239
Bra037946	0	0	0	0
Bra037947	41.826913	36.145896	49.924916	47.693517
Bra037948	12.05137131	7.6043031	9.923821	7.1787888
Bra037949	0	0	0	0
Bra037950	0	0	0	0
Bra037951	55.308262	31.288445	51.110665	29.425455
Bra037952	5.0075467	10.55903	7.2654178	6.201632
Bra037953	2.4828421	19.72745	6.969345	30.794552
Bra037954	14.471916	2.4842205	3.5463546	0.8749964
Bra037955	15.111958	4.1570471	3.74767072	3.0823332
Bra037956	0.00946863	0	0.0288635	0
Bra037957	0	0	0	0
Bra037958	0.7435682	3.64935	10.6129955466	1.302407
Bra037959	1.176989	0.105354	0.439903	0.0294888
Bra037960	14.3163	19.4592	14.7448	13.4459
Bra037961	8.3160424	7.7194597	7.1416466	5.52663007
Bra037962	131.288499	119.633699	122.029278	95.160685
Bra037963	0.0879336	1.050416	0.0400985	4.6382
Bra037964	0	0	0	0
Bra037965	0.328214	0	0.304542	0
Bra037966	15.301821	10.3124616	14.7120081	10.0387888
Bra037967	13.443129	12.534005	12.8407234	9.5552815
Bra037968	8.198881	13.796706	9.601565	19.258603
Bra037969	11.572486	11.069646	11.260549	10.485512
Bra037970	17.202294	14.390525	15.604607	11.831075
Bra037971	0	0	0	0
Bra037972	11.3534	7.36156	22.671	4.14157
Bra037973	9.555736	7.258877	19.41406	5.277549
Bra037974	11.5333	19.7803838	10.9202	13.755835
Bra037975	0.0611492	0	0.0647513	0.278444
Bra037976	25.1583878	19.4018343	23.193026	22.160109
Bra037977	0	0	0	0.0176235
Bra037978	12.04044268	14.9296278	12.8283153	16.7351616
Bra037979	0	0	0	0
Bra037980	6.7248835	7.1797238	11.0130001	7.85848
Bra037981	14.7415	9.8061311	13.30143	10.23864
Bra037982	0.78534	1.2054223	0.8629993	1.3614829
Bra037983	46.9907	55.0084	54.6259	57.1249
Bra037984	1.37491	1.52383	1.33349	1.23333
Bra037985	0	0.147423	0.268988	0.730423
Bra037986	0	0	0	0
Bra037987	0	0	0	0.26075
Bra037988	20.95885	21.6492	11.803439	20.35208
Bra037989	0.50478305115	0.875734	0.2088777	0.9710918
Bra037990	9.995253	10.992611	10.8109137	9.281092
Bra037991	21.487762	31.00357	25.567455	31.1801
Bra037992	27.887026	66.51582	29.414018	28.997875
Bra037993	617.156	692.129	1346.26	786.831
Bra037994	11.503366	14.13868	10.259886	13.013297
Bra037995	12.4423907	10.13341326	12.5122012671	12.8260819
Bra037996	13.9923	21.0635	14.445	20.9626
Bra037997	0.764216	2.798728	2.302796	5.45753
Bra037998	0	0	0	0.0138725
Bra037999	3.10663	2.273978	3.57444	2.170356
Bra038000	3.968578	4.489975	5.329804	7.875396
Bra038001	0	0	0	0
Bra038002	0	0	0	0
Bra038003	0.00640051	0.0131791	0.010382	0.00294249
Bra038004	1.03507	2.56919	1.38435	0.811347
Bra038005	13.5376	14.87511	13.62762	9.81956
Bra038006	0.0277588	0.0283697	0.0049716	0.0467287
Bra038007	18.6443107	11.5993896	16.9303	10.7782267
Bra038008	1.915274	1.938924	2.099667	1.571448
Bra038009	0	0	0	0
Bra038010	0	0	0	0
Bra038011	3.99442	53.8099	46.4449	219.48
Bra038012	71.470745	50.793416	62.0293536	39.739304
Bra038013	0	0	0	0
Bra038014	0	0	0	0
Bra038015	11.3435166	8.8649577	9.4737632	6.156148
Bra038016	0	0	0	0
Bra038017	0	0	0	0
Bra038018	0	0	0	0
Bra038019	0	0.0247856	0	0.0211418
Bra038020	8.601174	7.810528	8.692	7.744602
Bra038021	78.902912	54.554316	67.993087	37.809459
Bra038022	7.476559201	6.7634639	7.57529052	7.32445654
Bra038023	5.523304	4.5451736	5.3309499	4.9206208
Bra038024	3.11838	4.4677019	2.341538	2.8741045
Bra038025	9.119953	13.49824	7.898173	11.12886
Bra038026	0	0.0274573	0	0.016131
Bra038027	8.6241298144	12.257958185	6.112134568	5.2825927
Bra038028	0	14.4067	0	0
Bra038029	7.91411273	10.1803356	7.4821388	6.546352
Bra038030	0.010238	0	0.00629837	0
Bra038031	3.92911	4.90674	4.42315	4.68987
Bra038032	1.1437262	3.2593	3.161553	5.160008
Bra038033	1.4720537	2.771239	0.62807851671	3.1586887573
Bra038034	1.06214	0.446219	0.69573	0.374999
Bra038035	0.0695384	0.13802	0	2.143183
Bra038036	9.3149379	12.81015344	8.78523149	12.36873988
Bra038037	0.608443	0.310054	0.21746	0.150868
Bra038038	2.771026	6.12223	7.2869	11.208
Bra038039	0	0	0	0
Bra038040	64.313502	47.600054	50.009312	35.128208
Bra038041	0	0	0	0
Bra038042	0	0	0	0
Bra038043	32.7214532	28.165357	33.791318	27.9709094
Bra038044	0	0	0	0
Bra038045	119.28	102.82	127.906	89.5863
Bra038046	0.0453247	0.247445	0	0.330098
Bra038047	0.1540131	0.1265124	0.1613747	0.4113808
Bra038048	0.262777	0.245759	0.298328	3.76667
Bra038049	0.0139283	0.007252165157	0.0631397	0.043057650973
Bra038050	22.391959	39.05042	20.8289205	26.627446
Bra038051	2.99133	2.39306	3.01432	4.61979
Bra038052	0.269625	0.278539	0.211588	0.126585
Bra038053	0.0592179	0.0407711	0.032744	0.0478131
Bra038054	16.4416288	17.2450666	15.5161065	12.380657
Bra038055	0.39047544	0.158759	1.0395802	1.29340168
Bra038056	0.0813174	0.0569501	0.168139	0.088843
Bra038057	0	9.46032e-05	0.0088710948	0
Bra038058	16.22316803	9.543799	14.2613812	9.7783674
Bra038059	53.39706	34.429223	51.280015	59.768199
Bra038060	5.236092	3.058459	4.379384	1.627438
Bra038061	0	0	0	0
Bra038062	8.909597	10.219138	7.71011	8.0329673
Bra038063	0.2508651	1.2330095	0.5799924	5.5731097
Bra038064	13.356472	12.640206	13.377731	13.2147854
Bra038065	1.3680953	1.1561703	1.3142854	1.6747856
Bra038066	0	0.0117045	0.00522467	0.00993982
Bra038067	2.65806	2.97866	3.87211	6.30765
Bra038068	10.544805	0.60710276042	2.8396698	0.09227873212
Bra038069	0	0	0	0
Bra038070	2.89971	1.0785545	2.08311583	0.92328615
Bra038071	30.7735	30.960278	25.604808	9.34246
Bra038072	0	0	0	0
Bra038073	0	0	0	0
Bra038074	0	0	0	0
Bra038075	0	0.536412	0	0
Bra038076	0	0.196863	0	0.155434
Bra038077	0	0	0	0
Bra038078	35.05552	12.4771	36.28816	10.57431
Bra038079	0	0.0172905	0	0.00990795
Bra038080	2.3803	1.957689	3.978636	4.5022
Bra038081	2.8319365	12.859727	9.886028	28.04425
Bra038082	330.1006	211.8324	337.31283	273.10676
Bra038083	1.5155672	0.4687617	1.2070913	0.51472609913
Bra038084	7.8154532	6.669937	8.142386	7.113393
Bra038085	7.20703	9.567958	9.134425	10.040334
Bra038086	0.365187	0.063965	0.198475	0.0455182
Bra038087	0.759497	1.01172	0.509197	0.455092
Bra038088	1.75722454284	0.85001717152	1.89746144	2.6425291
Bra038089	0	0.175938	0.0586644	0.486047
Bra038090	1.030663	3.735461	1.752605	2.9249061
Bra038091	0.38395	1.200924	0.688939	5.129955
Bra038092	15.0102062	18.2350172	19.2097586	29.30218
Bra038093	24.69324	10.53117	30.82519	8.226045
Bra038094	0	0.00860227	0	0
Bra038095	3.595671	1.47549825915	3.1946168	0.38214679
Bra038096	0	0.174205	0	0
Bra038097	9.4555958	6.5819528	9.0325102	9.00115
Bra038098	0.344897	0.0483443	0.227368	0.158747
Bra038099	8.0200749835	11.6206642	11.1031826	13.26615469
Bra038100	1.1010629	0.7798264	1.032525	1.0821483
Bra038101	0	0.115277	0.0318704	0.0513373
Bra038102	0	0	0	0
Bra038103	0	0	0	0
Bra038104	0.227112	0.0984183	0.176612	0
Bra038105	0.0148817	0.0223401	0.0240103	0
Bra038106	32.1038049	22.0726853	24.8052299	16.8615241
Bra038107	0	0	0	0
Bra038108	2.153175	0.3025539	1.536344	0.048020414245
Bra038109	14.144578	12.262806	12.0346656	9.485604
Bra038110	2.1284452737	2.6205935	2.35720962	2.9359365
Bra038111	121.90723	260.5456	122.74595	411.3377
Bra038112	43.388444	27.716349	41.960262	32.604746
Bra038113	0.00172957	0.000880131	0.285649	0.204369
Bra038114	23.028084	17.079602	25.368483	17.442456
Bra038115	0	0	0	0
Bra038116	14.779658	9.79399	11.643428	8.502697
Bra038117	0	0	0	0
Bra038118	0.645082	1.80599	1.49235	4.02298
Bra038119	0	0	0	0
Bra038120	0	0	0	0.0881547
Bra038121	0.0269622	0.0199583	0.0373794	0
Bra038122	0	0	0	0
Bra038123	30.880647	32.34086	25.683515	24.421315
Bra038124	69.82160121	61.287612	67.338107	39.33663
Bra038125	54.86314	22.38167	49.99689	33.68796
Bra038126	12.535165	12.8687976	10.227821	7.6686733
Bra038127	16.29408	7.77023	7.43914	5.35179
Bra038128	9.768989	12.272029	8.372037	9.360325
Bra038129	38.887507	32.0039	31.960728	22.144062
Bra038130	0.282014	0.293115	0	4.69902
Bra038131	1.801143	21.634847	1.3575809515	2.07378611
Bra038132	0	0	0	0
Bra038133	0	0	0.0148851	0
Bra038134	0.0277828	0.019029	0.0519376	0.45016
Bra038135	0	0.00269932	0	0.00291309
Bra038136	0	0	0	0
Bra038137	0	0	0	0
Bra038138	12.363055	12.569632	12.602992	13.52858
Bra038140	0.0315689	0.0219493	0.0230426	0.239252
Bra038141	0.382698	0	0.383514	0.410737
Bra038142	0	0	0	0
Bra038143	2.448667	2.533392	2.83481	5.031234
Bra038144	0	0.0142452	0	0
Bra038145	0	0	0	0
Bra038146	0	0	0	0
Bra038147	52.984575	40.591657	52.594401	32.508931
Bra038148	0.123351	0.220901	0.135691	0.0837421
Bra038149	0	0	0	0
Bra038150	0	0	0	0
Bra038151	12.9794	7.90991	19.9847	18.4553348
Bra038152	0.0163881	0.00938042	0.0166735	0
Bra038153	0	0	0	0
Bra038154	0	0	0	0.0278355
Bra038155	0	0.00350818	0	0
Bra038156	0	0	0	0
Bra038157	209.226859	56.588589	104.1660897	23.68069
Bra038158	0	0	0	0
Bra038159	0	0	0	0
Bra038160	0	0.00619032	0	0
Bra038161	18.6471889	15.1856687	16.151795	12.7600037
Bra038162	125.949204	77.035742	113.368969	80.145464
Bra038163	26.67319	34.228975	22.544095	24.539046
Bra038164	0.149882	2.12058	0.627263	1.45998
Bra038165	9.163357	13.580603	10.410198	15.299317
Bra038166	97.385396	91.633761	75.964838	68.070824
Bra038167	0	0.0355618	0	0.0802803
Bra038168	0.0626556	0.0581344	0.137847	0.0264017
Bra038169	17.038577	12.096832	19.942163	11.29368
Bra038170	34.58764	43.48498	36.51031	52.11535
Bra038171	0	0	0	0
Bra038172	1.9753422	2.5477060411	1.9136956	3.034731
Bra038173	1.325738	35.5241	0.8967647	33.34928
Bra038174	0.0433906	0.755263	0.0564112	16.10439
Bra038175	1.99901	1.59901	1.85561	0.732537
Bra038176	16.848322608	14.34499916	14.932541539	14.352054839
Bra038177	1.152876989	1.6268455	1.5720926	1.4332372
Bra038178	0	0	0.011628	0.0111153
Bra038179	0.00301026	0.00234813	0.0214385	0.00513421
Bra038180	19.951282	37.398894	20.636115	26.648203
Bra038181	3.9724997	3.5362913	4.2259922	3.11218562
Bra038182	0	0.0130744	0	0
Bra038183	0	0	0	0
Bra038184	0	0	0	0
Bra038185	0	0	0	0
Bra038186	0	0	0	0
Bra038187	0	0	0	0
Bra038188	0	0.0119136	0.00358869	0.0242255
Bra038189	0	0.0385272	0	0.0111771
Bra038190	0	0	0	0
Bra038191	0	0	0	0
Bra038192	0	0	0	0
Bra038193	0.022865001818	0.0272318	0.0222528	0.1153808
Bra038194	0	0	0	0
Bra038195	33.889726	21.058257	29.143022	12.768243
Bra038196	49.7377588	48.76362	35.876528	24.166927
Bra038197	0	0	0	0
Bra038198	0	0	0	0
Bra038199	0	0	0	0
Bra038200	0	0	0	0
Bra038201	21.1834109	15.030753	18.3000744	13.127404
Bra038202	0	0	0	0
Bra038203	0	0	0	0
Bra038204	5.072694	4.288265	3.897847	3.72384
Bra038205	7.64957	21.50064	10.85614	43.66933
Bra038206	0	0	0	0.0121348
Bra038207	0.00694907	0	0	0
Bra038208	30.38296	20.2712	23.736583	17.7724585
Bra038209	19.3878375	12.6924045	15.7931762	10.3285566
Bra038210	0	0.0073343	0	0.00491154
Bra038211	0.1756624	0.2444663	0.4282148	2.563684
Bra038212	1.01766	3.13359	0.960095	1.50016
Bra038213	4.19761387	4.2542654	4.34780839	4.9149227
Bra038214	7.45116	13.08875	9.59081	22.13908
Bra038215	0	0	0	0
Bra038216	0.0277012	0	0	0
Bra038217	17.698581	12.878629	23.48067	14.123862
Bra038218	7.93779	9.529192	7.513312	6.254673
Bra038219	16.7645	69.1077	37.7562	146.429
Bra038220	11.9851811	10.54062741	10.3716896	13.0113081
Bra038221	0.160806	0.0793047	0.03506	0
Bra038222	0.330013	0.560238	0.396551	0.390939
Bra038223	1.8503319	1.7148309	1.26449193	0.695054
Bra038224	2.17381	0	3.13654	0
Bra038225	0	0	0	0
Bra038226	0	0	0	0
Bra038227	65.3949	103.204	82.4835	101.882
Bra038228	0	0.00318457	0	0.013169
Bra038229	11.02398506	13.345983	10.8643628	16.70566
Bra038230	8.918569147	6.99052817	8.64730038	7.6992283
Bra038231	38.2262337	23.841619	41.9952045	37.7813502
Bra038232	0.5489235	8.143694	3.608868	11.783235
Bra038233	66.495699	40.128426	48.422911	47.777025
Bra038234	1.684694	1.98425978824	1.937042331	2.456541774
Bra038235	2.1374754	9.393018	4.508587	16.704451
Bra038236	26.339975	27.505969	25.8990583	23.2885926
Bra038237	8.127567	6.50563	8.122916	5.1865853
Bra038238	7.8039534	7.964479	6.8835898	7.6464951
Bra038239	15.2951863	29.490252	22.5203034	39.828191
Bra038240	33.562779	19.092877	30.445072	19.404516
Bra038241	0	0.00168687	0	0
Bra038242	10.731617	18.211198	10.53957	9.576488
Bra038243	0	0	0	0
Bra038245	0	0	0	0
Bra038246	19.9259	13.6731	17.9165	17.6564
Bra038247	9.0875903	9.3210245	10.1780544	12.8550102
Bra038248	27.536006	24.35634	23.19808	15.3557141
Bra038249	6.4613188	7.3782176	6.324519695	8.6669642
Bra038250	0.690399181	0.366572	0.3742730694	0.104302555245
Bra038251	0.4699249	0.3737573	0.3493282	0.403278
Bra038252	10.6142123	7.2053267	10.0388645	7.866376
Bra038253	0.88844	1.00327	0.983331	1.02575
Bra038254	0.037773491	0.1226153	0.2974594116	0.0656076932
Bra038255	0	0	0	0
Bra038256	0.00504333	0	0	0
Bra038257	1.46981	1.40573	1.41151	0.965223
Bra038258	0.949303	0.982999	0.597859	0.621817
Bra038259	31.411328	22.564308	26.963333	17.821176
Bra038260	0.1852026	3.482038	0.5247043	6.088892
Bra038261	65.963969	84.666803	80.323071	84.861616
Bra038262	0	0	0	0
Bra038263	0	0	0	0
Bra038264	0.612402	0.905935	1.25616	2.1787
Bra038265	8.8861051	7.0061578	9.1213856	6.8846066
Bra038266	59.52172	84.75556	68.90979	126.55802
Bra038267	197.279	108.735	189.415	102.495
Bra038268	31.517	19.2609	30.8018	31.0267
Bra038269	2.2044056	3.727825	3.340092	3.367525
Bra038270	8.342947	8.556726	7.519197	7.131611
Bra038271	13.705862	17.120481	16.985119	18.534176
Bra038272	0.88329355	3.310704	0.924955423	2.75831
Bra038273	13.578852164	14.1501	12.7529429	11.751
Bra038274	0	0	0	0
Bra038275	0	0	0	0
Bra038276	0	0	0	0
Bra038277	1.448223026	3.3509998	2.46214596027	3.9732931
Bra038278	0	0	0	0
Bra038279	7.320657	7.963595	6.069219	8.0701051
Bra038280	0.007453982	0.01461747	0.00441407	0.0458822
Bra038281	98.43826	149.2074	78.54899	233.8586
Bra038282	17.535028	20.295604	13.915242	15.357305
Bra038283	14.039194	12.371007	14.068238	11.711254
Bra038284	0	0	0	0
Bra038285	5.574861	5.513864	3.954396	2.888066
Bra038286	11.0910900479	9.134102607	9.1242201	5.2571792158
Bra038287	6.95368	12.9547	11.6263	10.5173
Bra038288	48.73567	22.657196	51.19498	12.000353
Bra038289	0.00539346	0.0228966	0.11972	0.0896243
Bra038290	29.33539142	30.58549882	25.67160784	21.45230375
Bra038291	0.682195	1.03618	0.44527	0.288079
Bra038292	0	0	0	0
Bra038293	0.0998246723	0.2432806	0.3626272	0.52821214573
Bra038294	51.3026	37.4714	61.1118	38.1646
Bra038295	1.70575011	7.8030635	2.669673	9.9205573
Bra038296	0	0	0	0
Bra038297	0	0	0	0
Bra038298	10.3543664	14.7487773	12.1305118	17.3960513
Bra038299	17.4312858	21.453397	15.454423	17.233826
Bra038300	0.0253401	0.0718228	0.0359602	0.12797
Bra038301	0	0.0771502673	0	0.5895364
Bra038302	0	0	0	0.00651072
Bra038303	0	0.0271744	0	0.0702311
Bra038304	0	0	0.00542283	0
Bra038305	53.3765266	92.8832208	37.8486979	75.77527226
Bra038306	0	0	0	0
Bra038307	7.56661211	6.46458345	8.6090395	6.4704694
Bra038308	25.1662	26.9082	29.6435	28.8389
Bra038309	1.1649952	1.471582	1.3164265	1.133874
Bra038310	77.64311	70.72456	85.47111	89.5532
Bra038311	27.0673165	29.207314	24.1940966	23.9225497
Bra038312	0.0832616	0.4612008	0.194392	2.293118
Bra038313	0.986951	1.3330685	1.9637071	1.5092429
Bra038314	13.884492088	12.414302	15.07796917	8.9602114
Bra038315	2.493328411	2.3648429	2.393639	2.380737
Bra038316	34.0598	30.822	39.066	25.9074
Bra038317	29.116531	36.258276	26.713455	24.529422
Bra038318	13.868384	10.752695	14.141375	11.230357
Bra038319	0.0361822	0.0877355	0.0284182	0.0449516
Bra038320	30.26165405	22.4035847	35.2931675	23.5207
Bra038321	21.9762	14.5805	29.4145	15.6546
Bra038322	11.63515485	9.08877597	10.2047874	8.79986223
Bra038323	1.895109	2.11148	1.018141	0.619468
Bra038324	3.6964904	5.756132	3.6584447	4.877167
Bra038325	0.261229	0.552886	1.94954	0.223443
Bra038326	0	0.00681611	0	0.0134396
Bra038327	10.9020501	7.6622271	10.430489	10.0516971
Bra038328	0	0	0	0
Bra038329	0	0	0	0
Bra038330	4.199926	3.0204811	5.142302	5.666706
Bra038331	65.775488	34.144538	58.110421	30.340627
Bra038332	4.562283	5.061625	4.2745404	5.283982
Bra038333	1.34607	1.39349	1.30094	1.08675
Bra038334	0	0	0	0
Bra038335	0	0	0	0
Bra038336	11.3212654	9.178098	8.8717472	6.68902411
Bra038337	0	0	0	0
Bra038338	0	0	0	0
Bra038339	1.8893117	1.9067306	1.9761026	1.1956591
Bra038340	12.8402162	14.964984	13.2538671	14.3607209
Bra038341	0	0	0	0
Bra038342	0	0	0	0
Bra038343	0.091287	2.925415	0.1970478	0.494345139
Bra038344	36.4049	29.7927	45.5663	5.01308
Bra038345	0.00819137	0.00705685	0.0179979	0
Bra038346	2.52617	16.6347	3.94114	10.1671
Bra038347	2.68121	0.77082211	2.39795	1.28011
Bra038348	20.050293	11.660548	16.24991475	10.4139249
Bra038349	0	0	0	0
Bra038350	0.1668578114	0.261373	3.823765	0.0988966
Bra038351	0	0.64466	0	0.939956
Bra038352	7.374749	8.585348	6.475939	4.402387
Bra038353	10.522042	8.157057	9.834967	7.700434
Bra038354	0	0	0	4.93668
Bra038355	7.59688	6.52121	7.79372	6.74532
Bra038356	4.2235036	7.5203290126	9.037182426	2.335972945
Bra038357	0.00351775	0.00353785	0.00887593	0.00284124
Bra038358	0.429279	1.1536553	0.781293	2.8271276
Bra038359	14.6419798	15.82997	14.128546	12.186814
Bra038360	7.9558048	15.321096	5.6054723	25.209666
Bra038361	16.5975644	25.1621674	24.8798459	37.476068
Bra038362	0	0	0	0
